date,count
2016-05-17,3
2016-05-18,0
2016-05-19,0
2016-05-20,0
2016-05-21,0
2016-05-22,0
2016-05-23,2
2016-05-24,0
2016-05-25,1
2016-05-26,1
2016-05-27,1
2016-05-28,0
2016-05-29,0
2016-05-30,1
2016-05-31,0
2016-06-01,0
2016-06-02,0
2016-06-03,0
2016-06-04,0
2016-06-05,0
2016-06-06,0
2016-06-07,0
2016-06-08,0
2016-06-09,0
2016-06-10,0
2016-06-11,0
2016-06-12,0
2016-06-13,0
2016-06-14,0
2016-06-15,0
2016-06-16,0
2016-06-17,0
2016-06-18,0
2016-06-19,0
2016-06-20,0
2016-06-21,0
2016-06-22,0
2016-06-23,0
2016-06-24,0
2016-06-25,0
2016-06-26,0
2016-06-27,0
2016-06-28,0
2016-06-29,0
2016-06-30,0
2016-07-01,0
2016-07-02,0
2016-07-03,0
2016-07-04,0
2016-07-05,0
2016-07-06,0
2016-07-07,1
2016-07-08,0
2016-07-09,0
2016-07-10,0
2016-07-11,1
2016-07-12,0
2016-07-13,0
2016-07-14,0
2016-07-15,0
2016-07-16,0
2016-07-17,0
2016-07-18,0
2016-07-19,0
2016-07-20,2
2016-07-21,2
2016-07-22,0
2016-07-23,0
2016-07-24,0
2016-07-25,0
2016-07-26,1
2016-07-27,0
2016-07-28,0
2016-07-29,0
2016-07-30,0
2016-07-31,0
2016-08-01,0
2016-08-02,0
2016-08-03,0
2016-08-04,0
2016-08-05,1
2016-08-06,0
2016-08-07,0
2016-08-08,1
2016-08-09,0
2016-08-10,0
2016-08-11,1
2016-08-12,0
2016-08-13,0
2016-08-14,0
2016-08-15,0
2016-08-16,0
2016-08-17,0
2016-08-18,1
2016-08-19,0
2016-08-20,1
2016-08-21,0
2016-08-22,0
2016-08-23,0
2016-08-24,1
2016-08-25,0
2016-08-26,0
2016-08-27,0
2016-08-28,0
2016-08-29,0
2016-08-30,0
2016-08-31,0
2016-09-01,1
2016-09-02,0
2016-09-03,0
2016-09-04,0
2016-09-05,0
2016-09-06,0
2016-09-07,12
2016-09-08,6
2016-09-09,1
2016-09-10,4
2016-09-11,3
2016-09-12,3
2016-09-13,7
2016-09-14,6
2016-09-15,1
2016-09-16,1
2016-09-17,2
2016-09-18,1
2016-09-19,5
2016-09-20,3
2016-09-21,9
2016-09-22,6
2016-09-23,5
2016-09-24,5
2016-09-25,4
2016-09-26,3
2016-09-27,0
2016-09-28,0
2016-09-29,1
2016-09-30,5
2016-10-01,3
2016-10-02,3
2016-10-03,1
2016-10-04,5
2016-10-05,1
2016-10-06,0
2016-10-07,2
2016-10-08,0
2016-10-09,0
2016-10-10,0
2016-10-11,6
2016-10-12,4
2016-10-13,1
2016-10-14,8
2016-10-15,2
2016-10-16,3
2016-10-17,2
2016-10-18,1
2016-10-19,0
2016-10-20,0
2016-10-21,1
2016-10-22,2
2016-10-23,0
2016-10-24,0
2016-10-25,0
2016-10-26,5
2016-10-27,4
2016-10-28,4
2016-10-29,2
2016-10-30,1
2016-10-31,2
2016-11-01,2
2016-11-02,0
2016-11-03,1
2016-11-04,2
2016-11-05,1
2016-11-06,1
2016-11-07,1
2016-11-08,4
2016-11-09,10
2016-11-10,9
2016-11-11,14
2016-11-12,4
2016-11-13,1
2016-11-14,7
2016-11-15,7
2016-11-16,5
2016-11-17,5
2016-11-18,4
2016-11-19,3
2016-11-20,1
2016-11-21,0
2016-11-22,0
2016-11-23,0
2016-11-24,6
2016-11-25,5
2016-11-26,3
2016-11-27,1
2016-11-28,0
2016-11-29,1
2016-11-30,1
2016-12-01,0
2016-12-02,2
2016-12-03,0
2016-12-04,0
2016-12-05,0
2016-12-06,1
2016-12-07,0
2016-12-08,8
2016-12-09,1
2016-12-10,2
2016-12-11,1
2016-12-12,1
2016-12-13,0
2016-12-14,0
2016-12-15,0
2016-12-16,0
2016-12-17,0
2016-12-18,0
2016-12-19,1
2016-12-20,0
2016-12-21,0
2016-12-22,1
2016-12-23,1
2016-12-24,0
2016-12-25,0
2016-12-26,1
2016-12-27,9
2016-12-28,3
2016-12-29,1
2016-12-30,0
2016-12-31,0
2017-01-01,0
2017-01-02,0
2017-01-03,2
2017-01-04,1
2017-01-05,1
2017-01-06,1
2017-01-07,0
2017-01-08,0
2017-01-09,0
2017-01-10,8
2017-01-11,3
2017-01-12,1
2017-01-13,0
2017-01-14,2
2017-01-15,0
2017-01-16,0
2017-01-17,153
2017-01-18,316
2017-01-19,2216
2017-01-20,1644
2017-01-21,381
2017-01-22,547
2017-01-23,1726
2017-01-24,1926
2017-01-25,1742
2017-01-26,1846
2017-01-27,1944
2017-01-28,1545
2017-01-29,942
2017-01-30,1974
2017-01-31,2550
2017-02-01,2940
2017-02-02,5628
2017-02-03,2948
2017-02-04,1002
2017-02-05,1158
2017-02-06,1690
2017-02-07,2185
2017-02-08,2105
2017-02-09,451
2017-02-10,1
2017-02-11,0
2017-02-12,0
2017-02-13,0
2017-02-14,1
2017-02-15,0
2017-02-16,3
2017-02-17,3
2017-02-18,3
2017-02-19,1
2017-02-20,0
2017-02-21,0
2017-02-22,16
2017-02-23,66
2017-02-24,4
2017-02-25,423
2017-02-26,0
2017-02-27,324
2017-02-28,1105
2017-03-01,663
2017-03-02,0
2017-03-03,1854
2017-03-04,477
2017-03-05,0
2017-03-06,4
2017-03-07,0
2017-03-08,1
2017-03-09,0
2017-03-10,1
2017-03-11,0
2017-03-12,3
2017-03-13,10
2017-03-14,6
2017-03-15,464
2017-03-16,2281
2017-03-17,2737
2017-03-18,914
2017-03-19,476
2017-03-20,1912
2017-03-21,1986
2017-03-22,1890
2017-03-23,2520
2017-03-24,2226
2017-03-25,643
2017-03-26,435
2017-03-27,2794
2017-03-28,537
2017-03-29,1894
2017-03-30,2957
2017-03-31,1953
2017-04-01,802
2017-04-02,1847
2017-04-03,2475
2017-04-04,2290
2017-04-05,2002
2017-04-06,2112
2017-04-07,1731
2017-04-08,798
2017-04-09,724
2017-04-10,2810
2017-04-11,2275
2017-04-12,3143
2017-04-13,3818
2017-04-14,2609
2017-04-15,1095
2017-04-16,477
2017-04-17,2095
2017-04-18,1956
2017-04-19,2478
2017-04-20,2489
2017-04-21,2710
2017-04-22,1189
2017-04-23,1043
2017-04-24,3067
2017-04-25,3014
2017-04-26,2184
2017-04-27,1867
2017-04-28,2894
2017-04-29,1127
2017-04-30,1429
2017-05-01,1864
2017-05-02,2286
2017-05-03,2024
2017-05-04,1913
2017-05-05,2504
2017-05-06,1424
2017-05-07,445
2017-05-08,1596
2017-05-09,368
2017-05-10,3
2017-05-11,6
2017-05-12,5
2017-05-13,1
2017-05-14,0
2017-05-15,255
2017-05-16,1810
2017-05-17,1071
2017-05-18,1544
2017-05-19,1213
2017-05-20,515
2017-05-21,675
2017-05-22,1978
2017-05-23,2163
2017-05-24,2390
2017-05-25,3542
2017-05-26,2886
2017-05-27,1271
2017-05-28,1348
2017-05-29,1145
2017-05-30,2273
2017-05-31,2723
2017-06-01,1603
2017-06-02,1200
2017-06-03,787
2017-06-04,785
2017-06-05,1546
2017-06-06,1671
2017-06-07,1647
2017-06-08,1689
2017-06-09,1642
2017-06-10,615
2017-06-11,410
2017-06-12,1153
2017-06-13,2046
2017-06-14,2115
2017-06-15,2045
2017-06-16,1650
2017-06-17,634
2017-06-18,392
2017-06-19,1263
2017-06-20,1512
2017-06-21,1383
2017-06-22,1153
2017-06-23,1564
2017-06-24,619
2017-06-25,480
2017-06-26,1177
2017-06-27,2959
2017-06-28,1768
2017-06-29,1309
2017-06-30,1545
2017-07-01,659
2017-07-02,605
2017-07-03,1231
2017-07-04,754
2017-07-05,2043
2017-07-06,1372
2017-07-07,2159
2017-07-08,858
2017-07-09,381
2017-07-10,1581
2017-07-11,1966
2017-07-12,1799
2017-07-13,1790
2017-07-14,1671
2017-07-15,455
2017-07-16,419
2017-07-17,2526
2017-07-18,1891
2017-07-19,2234
2017-07-20,1996
2017-07-21,1452
2017-07-22,702
2017-07-23,864
2017-07-24,1484
2017-07-25,0
2017-07-26,1462
2017-07-27,2026
2017-07-28,1991
2017-07-29,1086
2017-07-30,624
2017-07-31,1950
2017-08-01,1288
2017-08-02,2187
2017-08-03,1344
2017-08-04,1485
2017-08-05,767
2017-08-06,552
2017-08-07,1198
2017-08-08,2889
2017-08-09,2587
2017-08-10,33
2017-08-11,1768
2017-08-12,1014
2017-08-13,1243
2017-08-14,2440
2017-08-15,2075
2017-08-16,1610
2017-08-17,1514
2017-08-18,1109
2017-08-19,1016
2017-08-20,761
2017-08-21,968
2017-08-22,1092
2017-08-23,231
2017-08-24,55
2017-08-25,54
2017-08-26,19
2017-08-27,17
2017-08-28,33
2017-08-29,38
2017-08-30,12
2017-08-31,30
2017-09-01,39
2017-09-02,12
2017-09-03,12
2017-09-04,39
2017-09-05,50
2017-09-06,57
2017-09-07,47
2017-09-08,13
2017-09-09,22
2017-09-10,9
2017-09-11,23
2017-09-12,46
2017-09-13,58
2017-09-14,11
2017-09-15,13
2017-09-16,3
2017-09-17,52
2017-09-18,70
2017-09-19,75
2017-09-20,97
2017-09-21,121
2017-09-22,56
2017-09-23,37
2017-09-24,8
2017-09-25,101
2017-09-26,42
2017-09-27,71
2017-09-28,66
2017-09-29,73
2017-09-30,26
2017-10-01,20
2017-10-02,27
2017-10-03,67
2017-10-04,43
2017-10-05,64
2017-10-06,53
2017-10-07,20
2017-10-08,7
2017-10-09,44
2017-10-10,92
2017-10-11,81
2017-10-12,34
2017-10-13,20
2017-10-14,15
2017-10-15,20
2017-10-16,55
2017-10-17,68
2017-10-18,50
2017-10-19,243
2017-10-20,0
2017-10-21,4
2017-10-22,4
2017-10-23,7
2017-10-24,15
2017-10-25,18
2017-10-26,16
2017-10-27,10
2017-10-28,2
2017-10-29,6
2017-10-30,12
2017-10-31,22
2017-11-01,34
2017-11-02,40
2017-11-03,58
2017-11-04,25
2017-11-05,12
2017-11-06,16
2017-11-07,10
2017-11-08,13
2017-11-09,15
2017-11-10,6
2017-11-11,10
2017-11-12,3
2017-11-13,9
2017-11-14,22
2017-11-15,20
2017-11-16,15
2017-11-17,28
2017-11-18,29
2017-11-19,4
2017-11-20,12
2017-11-21,10
2017-11-22,29
2017-11-23,12
2017-11-24,1
2017-11-25,2
2017-11-26,3
2017-11-27,39
2017-11-28,20
2017-11-29,29
2017-11-30,62
2017-12-01,64
2017-12-02,16
2017-12-03,15
2017-12-04,30
2017-12-05,85
2017-12-06,77
2017-12-07,11
2017-12-08,28
2017-12-09,16
2017-12-10,24
2017-12-11,48
2017-12-12,89
2017-12-13,112
2017-12-14,12
2017-12-15,16
2017-12-16,0
2017-12-17,5
2017-12-18,26
2017-12-19,13
2017-12-20,156
2017-12-21,51
2017-12-22,49
2017-12-23,73
2017-12-24,17
2017-12-25,58
2017-12-26,53
2017-12-27,84
2017-12-28,42
2017-12-29,101
2017-12-30,60
2017-12-31,31
2018-01-01,54
2018-01-02,130
2018-01-03,53
2018-01-04,102
2018-01-05,75
2018-01-06,21
2018-01-07,44
2018-01-08,73
2018-01-09,28
2018-01-10,0
2018-01-11,0
2018-01-12,0
2018-01-13,0
2018-01-14,0
2018-01-15,0
2018-01-16,0
2018-01-17,0
2018-01-18,0
2018-01-19,0
2018-01-20,0
2018-01-21,0
2018-01-22,0
2018-01-23,0
2018-01-24,0
2018-01-25,0
2018-01-26,0
2018-01-27,0
2018-01-28,0
2018-01-29,0
2018-01-30,0
2018-01-31,0
2018-02-01,0
2018-02-02,0
2018-02-03,0
2018-02-04,0
2018-02-05,0
2018-02-06,0
2018-02-07,0
2018-02-08,0
2018-02-09,0
2018-02-10,0
2018-02-11,0
2018-02-12,0
2018-02-13,0
2018-02-14,0
2018-02-15,0
2018-02-16,0
2018-02-17,0
2018-02-18,0
2018-02-19,0
2018-02-20,0
2018-02-21,0
2018-02-22,0
2018-02-23,0
2018-02-24,0
2018-02-25,0
2018-02-26,0
2018-02-27,0
2018-02-28,0
2018-03-01,0
2018-03-02,0
2018-03-03,0
2018-03-04,0
2018-03-05,0
2018-03-06,0
2018-03-07,0
2018-03-08,0
2018-03-09,0
2018-03-10,0
2018-03-11,0
2018-03-12,0
2018-03-13,0
2018-03-14,0
2018-03-15,0
2018-03-16,0
2018-03-17,0
2018-03-18,0
2018-03-19,0
2018-03-20,0
2018-03-21,0
2018-03-22,0
2018-03-23,0
2018-03-24,0
2018-03-25,0
2018-03-26,0
2018-03-27,0
2018-03-28,0
2018-03-29,0
2018-03-30,0
2018-03-31,0
2018-04-01,0
2018-04-02,0
2018-04-03,0
2018-04-04,0
2018-04-05,0
2018-04-06,0
2018-04-07,0
2018-04-08,0
2018-04-09,0
2018-04-10,0
2018-04-11,0
2018-04-12,0
2018-04-13,0
2018-04-14,0
2018-04-15,0
2018-04-16,0
2018-04-17,0
2018-04-18,0
2018-04-19,0
2018-04-20,0
2018-04-21,0
2018-04-22,0
2018-04-23,0
2018-04-24,0
2018-04-25,0
2018-04-26,0
2018-04-27,0
2018-04-28,0
2018-04-29,0
2018-04-30,0
2018-05-01,0
2018-05-02,0
2018-05-03,0
2018-05-04,0
2018-05-05,0
2018-05-06,0
2018-05-07,0
2018-05-08,0
2018-05-09,0
2018-05-10,0
2018-05-11,0
2018-05-12,0
2018-05-13,0
2018-05-14,0
2018-05-15,0
2018-05-16,0
2018-05-17,0
2018-05-18,0
2018-05-19,0
2018-05-20,0
2018-05-21,0
2018-05-22,0
2018-05-23,0
2018-05-24,0
2018-05-25,0
2018-05-26,0
2018-05-27,0
2018-05-28,0
2018-05-29,0
2018-05-30,0
2018-05-31,0
2018-06-01,0
2018-06-02,0
2018-06-03,0
2018-06-04,0
2018-06-05,0
2018-06-06,0
2018-06-07,0
2018-06-08,0
2018-06-09,0
2018-06-10,0
2018-06-11,0
2018-06-12,0
2018-06-13,0
2018-06-14,0
2018-06-15,0
2018-06-16,0
2018-06-17,0
2018-06-18,0
2018-06-19,0
2018-06-20,0
2018-06-21,0
2018-06-22,0
2018-06-23,0
2018-06-24,0
2018-06-25,0
2018-06-26,0
2018-06-27,0
2018-06-28,0
2018-06-29,0
2018-06-30,0
2018-07-01,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,0
2018-07-10,0
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-14,0
2018-07-15,0
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-21,0
2018-07-22,0
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,0
2018-07-27,0
2018-07-28,0
2018-07-29,0
2018-07-30,0
2018-07-31,0
2018-08-01,0
2018-08-02,0
2018-08-03,0
2018-08-04,0
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,0
2018-08-10,0
2018-08-11,0
2018-08-12,0
2018-08-13,0
2018-08-14,0
2018-08-15,0
2018-08-16,0
2018-08-17,0
2018-08-18,0
2018-08-19,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0
2018-08-24,0
2018-08-25,0
2018-08-26,0
2018-08-27,0
2018-08-28,0
2018-08-29,0
2018-08-30,0
2018-08-31,0
2018-09-01,0
2018-09-02,0
2018-09-03,0
2018-09-04,0
2018-09-05,0
2018-09-06,0
2018-09-07,0
2018-09-08,0
2018-09-09,0
2018-09-10,0
2018-09-11,0
2018-09-12,0
2018-09-13,0
2018-09-14,0
2018-09-15,0
2018-09-16,0
2018-09-17,0
2018-09-18,0
2018-09-19,0
2018-09-20,0
2018-09-21,0
2018-09-22,0
2018-09-23,0
2018-09-24,0
2018-09-25,0
2018-09-26,0
2018-09-27,0
2018-09-28,0
2018-09-29,0
2018-09-30,0
2018-10-01,0
2018-10-02,0
2018-10-03,0
2018-10-04,0
2018-10-05,0
2018-10-06,0
2018-10-07,0
2018-10-08,0
2018-10-09,0
2018-10-10,0
2018-10-11,0
2018-10-12,0
2018-10-13,0
2018-10-14,0
2018-10-15,0
2018-10-16,0
2018-10-17,0
2018-10-18,0
2018-10-19,0
2018-10-20,0
2018-10-21,0
2018-10-22,0
2018-10-23,0
2018-10-24,0
2018-10-25,0
2018-10-26,0
2018-10-27,0
2018-10-28,0
2018-10-29,0
2018-10-30,0
2018-10-31,0
2018-11-01,0
2018-11-02,0
2018-11-03,0
2018-11-04,0
2018-11-05,0
2018-11-06,0
2018-11-07,0
2018-11-08,0
2018-11-09,0
2018-11-10,0
2018-11-11,0
2018-11-12,0
2018-11-13,0
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,0
2018-11-18,0
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,0
2018-11-30,0
2018-12-01,0
2018-12-02,0
2018-12-03,0
2018-12-04,0
2018-12-05,0
2018-12-06,0
2018-12-07,0
2018-12-08,0
2018-12-09,0
2018-12-10,0
2018-12-11,0
2018-12-12,0
2018-12-13,0
2018-12-14,0
2018-12-15,0
2018-12-16,0
2018-12-17,0
2018-12-18,0
2018-12-19,0
2018-12-20,0
2018-12-21,0
2018-12-22,0
2018-12-23,0
2018-12-24,0
2018-12-25,0
2018-12-26,0
2018-12-27,0
2018-12-28,0
2018-12-29,0
2018-12-30,0
2018-12-31,11
